date,industry,foreign_net,trust_net,dealer_net
2026-08-06,造紙工業,2429781.0,0.0,-130573.0
2026-08-06,航運業,-11377662.0,-331000.0,-2893591.0
2026-08-06,資訊服務業,-304860.0,0.0,-882.0
2026-08-06,汽車工業,-728512.0,-951000.0,-28621.0
2026-08-06,建材營造,-8679618.0,453000.0,-407489.0
2026-08-06,貿易百貨,-1093380.0,-18000.0,-101174.0
2026-08-06,電器電纜,-4260917.0,0.0,-456982.0
2026-08-06,生技醫療業,-684458.0,161820.0,-194988.0
2026-08-06,玻璃陶瓷,-388515.0,0.0,214036.0
2026-08-06,綠能環保,-823531.0,-8000.0,-53711.0
2026-08-06,居家生活,217691.0,0.0,-15708.0
2026-08-06,觀光餐旅,-520260.0,0.0,-52053.0
2026-08-06,數位雲端,-87154.0,-1000.0,-3848.0
2026-08-07,航運業,41225609.0,8522000.0,1425782.0
2026-08-07,食品工業,21699518.0,92374.0,-381276.0
2026-08-07,光電業,-55005377.0,123329.0,2213185.0
2026-08-07,金融保險業,-6880145.0,12889000.0,1706189.0
2026-08-07,紡織纖維,11408202.0,274000.0,284403.0
2026-08-07,鋼鐵工業,38869433.0,4849000.0,-511394.0
2026-08-07,電子通路業,-8125909.0,3079170.0,-440639.0
2026-08-07,電腦及週邊設備業,5327622.0,-11008610.0,-166029.0
2026-08-07,電子零組件業,-37627080.0,1080866.0,-1801875.0
2026-08-07,其他電子業,-5785538.0,-1487661.0,-314424.0
2026-08-07,化學工業,-4595766.0,-353000.0,727050.0
2026-08-07,水泥工業,4101641.0,119000.0,-143565.0
2026-08-07,半導體業,-108231641.0,-6464946.0,-5811187.0
2026-08-07,綠能環保,2292783.0,-25000.0,337183.0
2026-08-07,其他,8368966.0,-263000.0,64931.0
2026-08-07,建材營造,14293002.0,481000.0,1082254.0
2026-08-07,電機機械,2503782.0,-1400000.0,352208.0
2026-08-07,運動休閒,4260113.0,-145000.0,11218.0
2026-08-07,電器電纜,916095.0,-4000.0,183236.0
2026-08-07,通信網路業,-6987027.0,1070451.0,-54712.0
2026-08-07,橡膠工業,5222782.0,119000.0,587889.0
2026-08-07,生技醫療業,5874503.0,11000.0,120205.0
2026-08-07,塑膠工業,-15445366.0,1756000.0,883288.0
2026-08-07,貿易百貨,3466122.0,-352000.0,189900.0
2026-08-07,造紙工業,1936172.0,0.0,89135.0
2026-08-07,觀光餐旅,1281414.0,-1000.0,89097.0
2026-08-07,汽車工業,405396.0,-582000.0,-56599.0
2026-08-07,資訊服務業,1389271.0,-167.0,41909.0
2026-08-07,玻璃陶瓷,-2540107.0,0.0,228597.0
2026-08-07,居家生活,386560.0,77000.0,47440.0
2026-08-07,數位雲端,500943.0,0.0,91246.0
2026-08-07,油電燃氣業,-9376330.0,0.0,629574.0
2026-08-07,存託憑證,-694900.0,0.0,-14459.0
2026-08-10,鋼鐵工業,80811601.0,452234.0,4440510.0
2026-08-10,光電業,65067216.0,155445.0,6362198.0
2026-08-10,電器電纜,36398193.0,-141.0,1323309.0
2026-08-10,半導體業,100758158.0,14432863.0,14664084.0
2026-08-10,航運業,-58083554.0,1467796.0,-912773.0
2026-08-10,其他電子業,29936667.0,504468.0,1676764.0
2026-08-10,電腦及週邊設備業,46779481.0,-1758458.0,2554505.0
2026-08-10,金融保險業,-75031170.0,16004464.0,-5065013.0
2026-08-10,電子通路業,18406970.0,533200.0,645053.0
2026-08-10,紡織纖維,9080673.0,92904.0,531621.0
2026-08-10,橡膠工業,10235789.0,97351.0,-495764.0
2026-08-10,電子零組件業,5871426.0,490457.0,3335014.0
2026-08-10,化學工業,8333550.0,-235762.0,575196.0
2026-08-10,通信網路業,12326588.0,120999.0,1283400.0
2026-08-10,造紙工業,6871362.0,0.0,147936.0
2026-08-10,食品工業,5627780.0,-30000.0,-59562.0
2026-08-10,存託憑證,4543000.0,0.0,2679.0
2026-08-10,運動休閒,10070038.0,-114587.0,47886.0
2026-08-10,水泥工業,4522013.0,-134391.0,-234940.0
2026-08-10,綠能環保,3484325.0,8000.0,111797.0
2026-08-10,居家生活,2548367.0,-1023.0,1817.0
2026-08-10,建材營造,3417134.0,448000.0,-1564276.0
2026-08-10,電機機械,-699380.0,-242340.0,296373.0
2026-08-10,其他,-3282330.0,-390000.0,160775.0
2026-08-10,貿易百貨,1809697.0,-1310.0,30801.0
2026-08-10,塑膠工業,-27655804.0,352037.0,-87399.0
2026-08-10,生技醫療業,4926226.0,5000.0,39043.0
2026-08-10,玻璃陶瓷,1233155.0,0.0,120963.0
2026-08-10,汽車工業,69532.0,-108572.0,71228.0
2026-08-10,觀光餐旅,756612.0,0.0,-4053.0
2026-08-10,資訊服務業,-76617.0,0.0,5963.0
2026-08-10,數位雲端,-551447.0,-97.0,-37525.0
2026-08-10,油電燃氣業,-9835819.0,0.0,449138.0
2026-08-11,半導體業,70487585.0,-4787462.0,2047966.0
2026-08-11,電子通路業,32997283.0,183648.0,102700.0
2026-08-11,鋼鐵工業,29563450.0,-88595.0,-151294.0
2026-08-11,塑膠工業,-989843.0,4410303.0,1451528.0
2026-08-11,電器電纜,16903639.0,-28117.0,-374823.0
2026-08-11,橡膠工業,11263966.0,117314.0,-88658.0
2026-08-11,金融保險業,-89472782.0,19444604.0,-15146312.0
2026-08-11,其他,4481196.0,-504816.0,553157.0
2026-08-11,航運業,-19936103.0,586044.0,608240.0
2026-08-11,紡織纖維,-933912.0,111405.0,905949.0
2026-08-11,食品工業,9057716.0,-3760.0,202959.0
2026-08-11,化學工業,10762277.0,297993.0,756967.0
2026-08-11,玻璃陶瓷,2628174.0,-4944.0,414531.0
2026-08-11,運動休閒,8624943.0,-162753.0,647906.0
2026-08-11,電子零組件業,-32027524.0,6513557.0,649166.0
2026-08-11,其他電子業,6445222.0,-196301.0,-464131.0
2026-08-11,水泥工業,-2140593.0,-61.0,-38264.0
2026-08-11,造紙工業,2008609.0,-20524.0,44630.0
2026-08-11,生技醫療業,4041424.0,-2639.0,-35014.0
2026-08-11,汽車工業,2179655.0,207954.0,81315.0
2026-08-11,電腦及週邊設備業,-20766685.0,3563536.0,-2476012.0
2026-08-11,光電業,-81695227.0,4786.0,-9023346.0
2026-08-11,建材營造,-4986343.0,411509.0,83181.0
2026-08-11,綠能環保,-837181.0,-5236.0,-242.0
2026-08-11,通信網路業,-23117938.0,339277.0,214105.0
2026-08-11,電機機械,-4706254.0,-129878.0,-320593.0
2026-08-11,居家生活,637176.0,-1070.0,-153055.0
2026-08-11,貿易百貨,-1435297.0,-22966.0,62384.0
2026-08-11,資訊服務業,-483303.0,-7104.0,-2322.0
2026-08-11,數位雲端,-27324.0,-651.0,3744.0
2026-08-11,觀光餐旅,-264990.0,-53000.0,-1511.0
2026-08-11,油電燃氣業,-2239764.0,60500.0,209670.0
2026-08-11,存託憑證,-3081000.0,0.0,64.0
2026-08-12,半導體業,79477792.0,-24026719.0,2942924.0
2026-08-12,電腦及週邊設備業,135872823.0,-137986.0,9362752.0
2026-08-12,電器電纜,57139591.0,-6207.0,263876.0
2026-08-12,其他電子業,48323570.0,-808533.0,2308152.0
2026-08-12,化學工業,31952323.0,13070.0,1284635.0
2026-08-12,鋼鐵工業,23398146.0,138000.0,-527063.0
2026-08-12,紡織纖維,16373788.0,268644.0,466233.0
2026-08-12,金融保險業,-16614236.0,14527373.0,-1719979.0
2026-08-12,塑膠工業,5489649.0,4300000.0,-280567.0
2026-08-12,存託憑證,5508000.0,0.0,4475.0
2026-08-12,食品工業,2636194.0,131000.0,-400619.0
2026-08-12,其他,1678634.0,-247800.0,-162192.0
2026-08-12,電機機械,13122708.0,180500.0,618185.0
2026-08-12,光電業,-1540220.0,-265294.0,1792887.0
2026-08-12,造紙工業,3236130.0,0.0,360139.0
2026-08-12,電子零組件業,-41175342.0,4535478.0,-2014170.0
2026-08-12,電子通路業,-8009322.0,-368783.0,-11789.0
2026-08-12,玻璃陶瓷,1538895.0,0.0,216549.0
2026-08-12,運動休閒,-169604.0,352000.0,-131641.0
2026-08-12,綠能環保,2457660.0,-2000.0,59861.0
2026-08-12,通信網路業,-20126823.0,832200.0,392878.0
2026-08-12,汽車工業,5230034.0,130000.0,143793.0
2026-08-12,橡膠工業,-2585468.0,71000.0,28505.0
2026-08-12,建材營造,1947132.0,307000.0,-201114.0
2026-08-12,生技醫療業,1162358.0,174000.0,-68259.0
2026-08-12,航運業,-15122982.0,2774330.0,-877564.0
2026-08-12,水泥工業,-2772118.0,-207647.0,97611.0
2026-08-12,貿易百貨,-753163.0,599000.0,113000.0
2026-08-12,資訊服務業,275049.0,0.0,7882.0
2026-08-12,觀光餐旅,-409529.0,0.0,27705.0
2026-08-12,數位雲端,-106867.0,-142.0,-8679.0
2026-08-12,油電燃氣業,-3425553.0,6000.0,-253676.0
2026-08-12,居家生活,-287668.0,20000.0,98007.0
2026-08-13,半導體業,132471445.0,-49914822.0,15053247.0
2026-08-13,鋼鐵工業,10996673.0,-8528116.0,-3593820.0
2026-08-13,電腦及週邊設備業,93937983.0,9371878.0,3814710.0
2026-08-13,金融保險業,32529003.0,24709073.0,-23337893.0
2026-08-13,電器電纜,17260282.0,-33987.0,-440726.0
2026-08-13,航運業,-31853774.0,3486369.0,-1086380.0
2026-08-13,電機機械,22784731.0,-592830.0,1515632.0
2026-08-13,建材營造,5794994.0,937027.0,377134.0
2026-08-13,光電業,-28668269.0,374128.0,-1848808.0
2026-08-13,電子零組件業,5841475.0,4540906.0,-273705.0
2026-08-13,通信網路業,-15514505.0,-576561.0,825172.0
2026-08-13,電子通路業,-999486.0,261278.0,-647481.0
2026-08-13,食品工業,4558311.0,142512.0,-224773.0
2026-08-13,塑膠工業,-1087920.0,-4455195.0,2874726.0
2026-08-13,化學工業,-13188296.0,-158693.0,-58926.0
2026-08-13,其他電子業,-28238542.0,176674.0,-1936085.0
2026-08-13,橡膠工業,-12102094.0,236767.0,-272981.0
2026-08-13,運動休閒,-3853811.0,393186.0,-328301.0
2026-08-13,其他,1694620.0,454113.0,281752.0
2026-08-13,資訊服務業,1546470.0,-5409.0,53776.0
2026-08-13,玻璃陶瓷,1270952.0,-17054.0,-11943.0
2026-08-13,造紙工業,-405675.0,-13584.0,-9415.0
2026-08-13,生技醫療業,-2172548.0,-71457.0,-26664.0
2026-08-13,汽車工業,-1960364.0,374733.0,193403.0
2026-08-13,綠能環保,-1309501.0,-1460.0,-14334.0
2026-08-13,紡織纖維,-10152416.0,1630006.0,326469.0
2026-08-13,觀光餐旅,-526905.0,-54299.0,5912.0
2026-08-13,貿易百貨,-6662429.0,918476.0,127544.0
2026-08-13,水泥工業,-22010215.0,114540.0,-294761.0
2026-08-13,居家生活,-2119463.0,56840.0,-17993.0
2026-08-13,數位雲端,-105450.0,-1533.0,10061.0
2026-08-13,油電燃氣業,-2049433.0,-9933.0,36604.0
2026-08-13,存託憑證,-1196410.0,0.0,510.0
2026-08-14,半導體業,165376453.0,-11810674.0,396957.0
2026-08-14,電腦及週邊設備業,92388443.0,-874151.0,3021537.0
2026-08-14,光電業,46253402.0,150599.0,4674899.0
2026-08-14,金融保險業,-13112697.0,105402950.0,-9112211.0
2026-08-14,運動休閒,19919000.0,172190.0,283291.0
2026-08-14,其他,8517460.0,-84039.0,612560.0
2026-08-14,航運業,-6279757.0,1292953.0,1959454.0
2026-08-14,水泥工業,20663656.0,-42468.0,-146083.0
2026-08-14,塑膠工業,27180698.0,-1592904.0,3691964.0
2026-08-14,存託憑證,11199310.0,0.0,-69793.0
2026-08-14,電子零組件業,-18493698.0,5920964.0,-2741337.0
2026-08-14,汽車工業,7737102.0,116636.0,249363.0
2026-08-14,貿易百貨,3287189.0,-843.0,24769.0
2026-08-14,電機機械,4640457.0,2329407.0,-852512.0
2026-08-14,電器電纜,8061497.0,-10741.0,-323641.0
2026-08-14,其他電子業,12735854.0,-3114673.0,-1259802.0
2026-08-14,玻璃陶瓷,2737871.0,14266.0,1077357.0
2026-08-14,造紙工業,2708417.0,11364.0,37937.0
2026-08-14,化學工業,-6664390.0,380597.0,-1584404.0
2026-08-14,通信網路業,-6351637.0,598431.0,-314634.0
2026-08-14,油電燃氣業,2051022.0,-1261.0,-120720.0
2026-08-14,綠能環保,125955.0,-3615.0,-62198.0
2026-08-14,生技醫療業,-1963675.0,-65657.0,-140416.0
2026-08-14,資訊服務業,1639637.0,0.0,-36792.0
2026-08-14,電子通路業,-13032259.0,663220.0,-892786.0
2026-08-14,紡織纖維,-3313043.0,136404.0,114774.0
2026-08-14,食品工業,-2585273.0,89561.0,-311492.0
2026-08-14,建材營造,-14879735.0,407539.0,46501.0
2026-08-14,鋼鐵工業,-32896197.0,-5108721.0,-1300790.0
2026-08-14,居家生活,-51747.0,10842.0,-31029.0
2026-08-14,數位雲端,38093.0,641.0,3401.0
2026-08-14,觀光餐旅,-548714.0,-45071.0,-39920.0
2026-08-14,橡膠工業,-13003765.0,115561.0,-313949.0
2026-08-17,光電業,88421191.0,-39439.0,19054832.0
2026-08-17,航運業,99851305.0,5176561.0,8203446.0
2026-08-17,金融保險業,-70509725.0,94728710.0,296045.0
2026-08-17,電子零組件業,15563165.0,1065247.0,4052830.0
2026-08-17,鋼鐵工業,9492435.0,-6600000.0,726311.0
2026-08-17,半導體業,-51789655.0,-30492532.0,1598008.0
2026-08-17,電腦及週邊設備業,-46248191.0,-6619992.0,-1719485.0
2026-08-17,通信網路業,-216075.0,-455630.0,-82161.0
2026-08-17,紡織纖維,-1929962.0,716408.0,-204607.0
2026-08-17,建材營造,8727327.0,2414000.0,-213619.0
2026-08-17,化學工業,1699037.0,-295000.0,372210.0
2026-08-17,造紙工業,7256612.0,0.0,95220.0
2026-08-17,電機機械,7836645.0,537000.0,904842.0
2026-08-17,其他,-2754987.0,-1393999.0,-258265.0
2026-08-17,玻璃陶瓷,-1831749.0,0.0,534873.0
2026-08-17,其他電子業,-4125130.0,-1668293.0,207029.0
2026-08-17,貿易百貨,1654703.0,-941000.0,130949.0
2026-08-17,資訊服務業,709115.0,0.0,355857.0
2026-08-17,橡膠工業,2452777.0,575000.0,15515.0
2026-08-17,塑膠工業,-15625610.0,2573000.0,66158.0
2026-08-17,汽車工業,2902346.0,228000.0,249929.0
2026-08-17,綠能環保,823301.0,413000.0,48248.0
2026-08-17,食品工業,4654231.0,-3159000.0,-202997.0
2026-08-17,電器電纜,-2161438.0,-344.0,-66736.0
2026-08-17,水泥工業,-1769814.0,517924.0,144543.0
2026-08-17,電子通路業,-14263753.0,-990081.0,-33311.0
2026-08-17,運動休閒,-11940133.0,596000.0,99813.0
2026-08-17,生技醫療業,-1430409.0,-302274.0,-62763.0
2026-08-17,居家生活,120986.0,-5000.0,987.0
2026-08-17,觀光餐旅,59310.0,-50000.0,3684.0
2026-08-17,數位雲端,-222837.0,-236.0,25387.0
2026-08-17,存託憑證,-2105700.0,0.0,351811.0
2026-08-17,油電燃氣業,-1321983.0,0.0,-202685.0
2026-08-18,金融保險業,-12340223.0,102632558.0,-1052994.0
2026-08-18,航運業,54691355.0,-514403.0,3258966.0
2026-08-18,電腦及週邊設備業,-21568032.0,10128444.0,-5689163.0
2026-08-18,建材營造,5373798.0,874000.0,543198.0
2026-08-18,光電業,-74451070.0,14199334.0,-7742629.0
2026-08-18,電子零組件業,-3854621.0,2868368.0,-4536159.0
2026-08-18,紡織纖維,8817675.0,210547.0,194831.0
2026-08-18,塑膠工業,10619411.0,828962.0,-617244.0
2026-08-18,電子通路業,-6068667.0,-40535.0,-564218.0
2026-08-18,食品工業,7841205.0,348000.0,-104644.0
2026-08-18,化學工業,1480557.0,-134510.0,-20477.0
2026-08-18,綠能環保,3117170.0,710600.0,77967.0
2026-08-18,半導體業,-69781426.0,-21417524.0,-10813031.0
2026-08-18,通信網路業,-10477261.0,4226786.0,-793106.0
2026-08-18,橡膠工業,4043598.0,190000.0,44689.0
2026-08-18,其他,-445178.0,-35000.0,-53451.0
2026-08-18,油電燃氣業,10212980.0,-9538000.0,677360.0
2026-08-18,貿易百貨,2169761.0,-2000.0,-56449.0
2026-08-18,鋼鐵工業,4031031.0,-2327000.0,-777346.0
2026-08-18,生技醫療業,549764.0,309772.0,-64736.0
2026-08-18,資訊服務業,-955001.0,1313000.0,-23203.0
2026-08-18,電機機械,-5754397.0,1134000.0,-1075912.0
2026-08-18,水泥工業,-3906630.0,214175.0,233087.0
2026-08-18,汽車工業,188964.0,-8000.0,-269299.0
2026-08-18,其他電子業,-13983500.0,-3489329.0,-1929940.0
2026-08-18,電器電纜,-1122138.0,-36263.0,-792801.0
2026-08-18,玻璃陶瓷,-5497062.0,-37000.0,-611025.0
2026-08-18,居家生活,76225.0,0.0,1031.0
2026-08-18,觀光餐旅,-418630.0,-33000.0,137.0
2026-08-18,運動休閒,-5591639.0,183000.0,46239.0
2026-08-18,數位雲端,-115394.0,-1181.0,3131.0
2026-08-18,造紙工業,-1564493.0,-1000.0,-40743.0
2026-08-18,存託憑證,-8019000.0,0.0,-192817.0
2026-08-19,航運業,19762308.0,503000.0,-5867679.0
2026-08-19,通信網路業,10883810.0,549990.0,96435.0
2026-08-19,金融保險業,-99281442.0,73247000.0,-5911428.0
2026-08-19,食品工業,15591217.0,-494000.0,-1065484.0
2026-08-19,光電業,-60313040.0,-10000.0,-9842650.0
2026-08-19,水泥工業,7631236.0,-19000.0,-91707.0
2026-08-19,紡織纖維,6122199.0,1057000.0,-41604.0
2026-08-19,建材營造,12087961.0,167000.0,-945809.0
2026-08-19,鋼鐵工業,8311394.0,95000.0,-4055250.0
2026-08-19,玻璃陶瓷,2478222.0,-15000.0,1156985.0
2026-08-19,電機機械,667111.0,2499000.0,-659197.0
2026-08-19,電子零組件業,2005881.0,-6665483.0,-4174685.0
2026-08-19,資訊服務業,2876037.0,1319000.0,-47865.0
2026-08-19,貿易百貨,6806855.0,572000.0,-172093.0
2026-08-19,其他電子業,-13275908.0,-1768000.0,-1406258.0
2026-08-19,運動休閒,5640203.0,-20000.0,133603.0
2026-08-19,電腦及週邊設備業,-34382702.0,3551235.0,2590208.0
2026-08-19,橡膠工業,4604308.0,25000.0,-243353.0
2026-08-19,其他,6386143.0,-25000.0,-163730.0
2026-08-19,化學工業,2011442.0,-14000.0,25217.0
2026-08-19,造紙工業,4051422.0,0.0,12123.0
2026-08-19,半導體業,-75043291.0,-47081660.0,-11626411.0
2026-08-19,汽車工業,3112472.0,-25000.0,-547520.0
2026-08-19,存託憑證,1407000.0,0.0,-364291.0
2026-08-19,電子通路業,-12766417.0,-78000.0,-956070.0
2026-08-19,生技醫療業,1646098.0,-46000.0,-76808.0
2026-08-19,觀光餐旅,212758.0,-2000.0,-9236.0
2026-08-19,居家生活,333537.0,7000.0,36906.0
2026-08-19,電器電纜,151302.0,-38000.0,-593626.0
2026-08-19,綠能環保,-1606742.0,-9000.0,-88644.0
2026-08-19,塑膠工業,-24459347.0,478000.0,-6715274.0
2026-08-19,油電燃氣業,-4726562.0,-58000.0,-1649308.0
2026-08-19,數位雲端,-135188.0,-15000.0,2298.0
2026-08-20,航運業,113254127.0,1469980.0,3701609.0
2026-08-20,鋼鐵工業,44598995.0,505000.0,1702309.0
2026-08-20,半導體業,26946476.0,-37912934.0,-1878816.0
2026-08-20,紡織纖維,21812120.0,5889000.0,1228174.0
2026-08-20,水泥工業,39092211.0,-7000.0,-287454.0
2026-08-20,金融保險業,-8445227.0,5694000.0,2446164.0
2026-08-20,食品工業,17317368.0,-452000.0,-63702.0
2026-08-20,通信網路業,3506602.0,4087574.0,-518092.0
2026-08-20,電子零組件業,-32235825.0,8125801.0,-2152938.0
2026-08-20,油電燃氣業,8327333.0,-5000.0,242884.0
2026-08-20,運動休閒,10109912.0,-203000.0,53675.0
2026-08-20,塑膠工業,-210551.0,3659000.0,-3050820.0
2026-08-20,橡膠工業,8316018.0,-4000.0,110085.0
2026-08-20,電機機械,3491287.0,2436000.0,100242.0
2026-08-20,貿易百貨,6353310.0,382000.0,15248.0
2026-08-20,光電業,-9544382.0,-1212000.0,-10126020.0
2026-08-20,建材營造,20154116.0,1000.0,-254770.0
2026-08-20,生技醫療業,9554830.0,653000.0,65216.0
2026-08-20,化學工業,4824101.0,-36404.0,-318057.0
2026-08-20,綠能環保,62018.0,2559000.0,-50943.0
2026-08-20,汽車工業,6041674.0,4000.0,-234237.0
2026-08-20,電子通路業,-5404807.0,-4630888.0,257708.0
2026-08-20,其他,7445864.0,77000.0,85822.0
2026-08-20,電腦及週邊設備業,-38645563.0,2891206.0,-5462446.0
2026-08-20,其他電子業,-13904627.0,1441636.0,-698499.0
2026-08-20,造紙工業,2046474.0,0.0,158347.0
2026-08-20,居家生活,671078.0,10000.0,7003.0
2026-08-20,資訊服務業,-574607.0,866000.0,-8660.0
2026-08-20,電器電纜,-857637.0,-14000.0,205830.0
2026-08-20,觀光餐旅,616542.0,0.0,663.0
2026-08-20,玻璃陶瓷,-3454413.0,-2000.0,-1647522.0
2026-08-20,存託憑證,-2150900.0,0.0,-390.0
2026-08-20,數位雲端,-99721.0,-1000.0,2637.0
2026-08-21,航運業,69188243.0,959601.0,4996613.0
2026-08-21,紡織纖維,16946757.0,11100000.0,314535.0
2026-08-21,金融保險業,130567482.0,1127308.0,-1568149.0
2026-08-21,半導體業,35371793.0,-3394353.0,4614777.0
2026-08-21,鋼鐵工業,17866693.0,-16000.0,1160284.0
2026-08-21,塑膠工業,30049014.0,140192.0,2636880.0
2026-08-21,食品工業,12294845.0,-355814.0,275986.0
2026-08-21,其他,8916362.0,78000.0,39933.0
2026-08-21,水泥工業,8882520.0,18000.0,-1069134.0
2026-08-21,光電業,-21087766.0,4606166.0,219857.0
2026-08-21,建材營造,17322528.0,39500.0,1006257.0
2026-08-21,通信網路業,-439699.0,1249147.0,-446274.0
2026-08-21,電子零組件業,-14011560.0,743879.0,-797741.0
2026-08-21,電腦及週邊設備業,-18954095.0,761132.0,-130637.0
2026-08-21,化學工業,8442302.0,0.0,375126.0
2026-08-21,貿易百貨,4810321.0,468000.0,60644.0
2026-08-21,油電燃氣業,1591763.0,-27421.0,1085265.0
2026-08-21,電器電纜,2571156.0,0.0,377014.0
2026-08-21,橡膠工業,5518813.0,16000.0,373962.0
2026-08-21,電子通路業,87904.0,303000.0,-1247381.0
2026-08-21,造紙工業,3917483.0,0.0,54025.0
2026-08-21,汽車工業,2251266.0,3000.0,-262954.0
2026-08-21,運動休閒,654931.0,-182000.0,111793.0
2026-08-21,生技醫療業,1326622.0,643000.0,232794.0
2026-08-21,綠能環保,938002.0,0.0,95960.0
2026-08-21,其他電子業,-9678224.0,-81783.0,-341508.0
2026-08-21,觀光餐旅,1327253.0,0.0,47381.0
2026-08-21,電機機械,-6814713.0,653000.0,-294156.0
2026-08-21,居家生活,275879.0,0.0,107949.0
2026-08-21,玻璃陶瓷,1101222.0,0.0,-729896.0
2026-08-21,資訊服務業,38308.0,2000.0,10262.0
2026-08-21,數位雲端,151672.0,0.0,336.0
2026-08-21,存託憑證,-408900.0,0.0,-165756.0
2026-08-24,半導體業,49232252.0,13179423.0,4291767.0
2026-08-24,電腦及週邊設備業,53168822.0,2464410.0,1695451.0
2026-08-24,航運業,68982682.0,-5386899.0,-1546303.0
2026-08-24,光電業,-24319667.0,556883.0,-121732.0
2026-08-24,金融保險業,-35429817.0,-10822231.0,1518797.0
2026-08-24,電子通路業,7816905.0,1241000.0,-121384.0
2026-08-24,通信網路業,2619678.0,-1084209.0,271612.0
2026-08-24,電器電纜,7255022.0,0.0,599839.0
2026-08-24,食品工業,4098257.0,-383907.0,-272817.0
2026-08-24,其他電子業,-5265505.0,-144741.0,312383.0
2026-08-24,建材營造,-3703155.0,426700.0,317225.0
2026-08-24,鋼鐵工業,5605731.0,-219000.0,-1741399.0
2026-08-24,綠能環保,1491765.0,0.0,-50794.0
2026-08-24,其他,1891566.0,-1346000.0,-40479.0
2026-08-24,電子零組件業,-19202374.0,1981896.0,-527883.0
2026-08-24,存託憑證,1270000.0,0.0,-107030.0
2026-08-24,橡膠工業,-1128686.0,29000.0,-294546.0
2026-08-24,紡織纖維,-9946633.0,9134000.0,-874948.0
2026-08-24,貿易百貨,1132169.0,-6000.0,-47091.0
2026-08-24,資訊服務業,1146283.0,0.0,17227.0
2026-08-24,運動休閒,665953.0,-70000.0,-118510.0
2026-08-24,汽車工業,-466329.0,-84000.0,86479.0
2026-08-24,造紙工業,-1007257.0,0.0,-4166.0
2026-08-24,觀光餐旅,370105.0,-65000.0,-11533.0
2026-08-24,水泥工業,-1826351.0,31000.0,-211952.0
2026-08-24,化學工業,-12526876.0,0.0,-302803.0
2026-08-24,電機機械,-6896837.0,442000.0,-213390.0
2026-08-24,生技醫療業,-6744395.0,257000.0,-55406.0
2026-08-24,玻璃陶瓷,-320114.0,0.0,106985.0
2026-08-24,居家生活,-101466.0,0.0,486.0
2026-08-24,數位雲端,-2793.0,0.0,-15920.0
2026-08-24,塑膠工業,-89814287.0,572359.0,-3244311.0
2026-08-24,油電燃氣業,-19701840.0,-211.0,-234752.0
2026-08-25,金融保險業,92240960.0,1084417.0,-2348144.0
2026-08-25,光電業,15972901.0,592334.0,151283.0
2026-08-25,航運業,35844115.0,-8018721.0,-3311811.0
2026-08-25,食品工業,10307714.0,-70000.0,33551.0
2026-08-25,塑膠工業,5311159.0,7748000.0,1811377.0
2026-08-25,通信網路業,8665143.0,-583714.0,-247176.0
2026-08-25,電子零組件業,12069530.0,-4329928.0,954249.0
2026-08-25,油電燃氣業,3706939.0,0.0,-49360.0
2026-08-25,運動休閒,3242247.0,-103763.0,-17831.0
2026-08-25,半導體業,-90040850.0,-676436.0,-2254073.0
2026-08-25,水泥工業,-1016536.0,15464.0,-668227.0
2026-08-25,電子通路業,-9609881.0,2684938.0,8488.0
2026-08-25,電腦及週邊設備業,-34515362.0,3662894.0,-1930180.0
2026-08-25,玻璃陶瓷,2594803.0,-357000.0,-153667.0
2026-08-25,其他,3867976.0,106001.0,-48061.0
2026-08-25,橡膠工業,807075.0,7362.0,47920.0
2026-08-25,化學工業,-5666235.0,0.0,-265767.0
2026-08-25,紡織纖維,1032011.0,1261973.0,34302.0
2026-08-25,建材營造,1029164.0,221000.0,-62342.0
2026-08-25,電機機械,-1951679.0,683547.0,-152735.0
2026-08-25,電器電纜,86956.0,-263.0,-108689.0
2026-08-25,貿易百貨,2133764.0,-5493.0,-11104.0
2026-08-25,生技醫療業,-2965332.0,291000.0,70573.0
2026-08-25,造紙工業,315828.0,0.0,94526.0
2026-08-25,資訊服務業,315362.0,21000.0,-3106.0
2026-08-25,鋼鐵工業,-8876215.0,-24170.0,-183915.0
2026-08-25,其他電子業,-18289332.0,-925401.0,849713.0
2026-08-25,汽車工業,820595.0,-99396.0,10097.0
2026-08-25,居家生活,145356.0,-4286.0,1742.0
2026-08-25,綠能環保,-615114.0,4000.0,36498.0
2026-08-25,觀光餐旅,226111.0,0.0,8227.0
2026-08-25,數位雲端,85372.0,-181.0,-3340.0
2026-08-25,存託憑證,-844900.0,0.0,-307950.0
